Key,Kalue
150027,"['GIT', 'MYSQL', 'C / C++', 'JAVASCRIPT', 'PHP', 'SQL', 'SPRING FRAMEWORK', 'JPA']"
161548,
156306,"['C', 'C++', 'EMBEDDED LINUX']"
149493,"['GIT', 'REACT', 'SPARK', 'VUEJS', 'HEALTH INFORMATION TECHNOLOGY', 'JAVASCRIPT', 'PYTHON', 'NLP', 'AWS', 'ELASTICSEARCH', 'SPRING FRAMEWORK', 'ML']"
164630,
143268,
147955,
154593,"['JAVA', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'GO', 'C++', 'SPRING FRAMEWORK']"
144332,
98438,
133171,"['AUTOCAD', 'ORCAD', 'PADS']"
156759,"['VUEJS', 'CSS', 'JAVASCRIPT', 'JQUERY', 'HTML5']"
160976,"['JIRA', 'SLACK', 'NOTION']"
161881,
103801,
161400,"['JAVA', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'GO', 'C++', 'SPRING FRAMEWORK']"
113369,"['GIT', 'REACT', 'C#', 'JAVASCRIPT', 'PYTHON', 'AWS', 'GOLANG']"
66627,"['GITHUB', 'GRAPHQL', 'MYSQL', 'NODE.JS', 'TYPESCRIPT', 'GCP']"
31020,
147456,"['GIT', 'ANDROID', 'IOS', 'MYSQL', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'NODE.JS', 'PHP', 'PYTHON', 'SWIFT', 'TYPESCRIPT', 'AWS', 'PRODUCT MANAGEMENT ', 'SPRING FRAMEWORK', 'QA 엔지니어링']"
119716,"['MONGODB', 'JAVA', 'PYTHON', 'AWS', 'DOCKER', 'GCP', 'KUBERNETES']"
164065,"['B2C', 'JAVA', 'PYTHON', 'NOSQL']"
98732,"['CONFLUENCE', 'GIT', 'GITHUB', 'JIRA', 'MYSQL', 'REACT', 'JAVA', 'JAVASCRIPT', 'AWS', 'REST', 'JQUERY', 'HTML5', 'CSS3', 'RDBMS', 'SPRING FRAMEWORK', 'ORM', 'JPA', '프론트엔드 개발자', '백엔드 개발', 'SPRING BOOT']"
164092,"['IOT', 'PCB 디자인', 'NFC', 'PCB 레이아웃 설계']"
105496,
98622,
160815,"['JAVASCRIPT', 'NODE.JS', 'PYTHON', 'TYPESCRIPT', 'REACT.JS', 'REACT NATIVE']"
114825,
165241,"['GIT', 'IOS', 'NODE.JS', 'PYTHON', 'AWS']"
142150,"['GITHUB', 'AZURE', 'KOTLIN', 'PYTHON', 'AWS', 'JENKINS', 'ETL', 'SPRING FRAMEWORK', 'GCP', 'GOLANG', 'SPRING BOOT', 'KUBERNETES']"
150846,
151578,"['GIT', 'MONGODB', 'NODE.JS', 'AWS', 'NODEJS', 'KUBERNETES']"
76788,"['.NET', '.NET CORE', 'LINUX', 'C#', 'POSTGRESQL', 'LINQ', 'XAMARIN', 'XAML']"
154555,"['ANGULARJS', 'JAVA', 'JAVASCRIPT', 'SPRING FRAMEWORK', 'JPA', 'REACT.JS', 'VUE.JS']"
97280,"['GIT', 'GITHUB', 'JIRA', 'ANDROID', 'IOS', 'LINUX', 'MYSQL', 'REACT', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SQL', 'SWIFT', 'AWS', 'DOCKER']"
135626,"['CONFLUENCE', 'GIT', 'GITHUB', 'JIRA', 'AGILE']"
151586,"['JAVASCRIPT', 'SPRING FRAMEWORK', 'NEST.JS']"
153314,
161488,"['GIT', 'GITHUB', 'IOS', 'LINUX', 'MYSQL', 'HTML', 'JAVASCRIPT', 'SWIFT', 'AWS', 'SPRING FRAMEWORK']"
157154,
153730,"['ANGULARJS', 'JAVA', 'JAVASCRIPT', 'SPRING FRAMEWORK', 'JPA', 'REACT.JS', 'VUE.JS']"
157784,"['CSS', 'HTML']"
146477,['QA 엔지니어링']
148493,"['데이터 분석', '분석 서비스', '학술 연구', '학술 출판']"
143431,"['.NET', 'MYSQL', 'C#', 'NODE.JS', 'MSSQL']"
137858,
163046,"['GITHUB', 'GRAPHQL', 'REACT', 'JAVA', 'KOTLIN', 'TYPESCRIPT', 'NEXT.JS']"
160757,"['GIT', 'GITHUB', 'SLACK', 'TRELLO', 'ANDROID', 'FIREBASE', 'GOOGLE CLOUD PLATFORM', 'IOS', 'VUEJS', 'KOTLIN', 'NODE.JS', 'SWIFT', 'GOOGLE ANALYTICS', 'AWS', 'JENKINS', 'NOSQL', 'NODEJS', 'JPA', 'GOOGLE APPS']"
147914,"['ANDROID', '.NET', 'IOS', 'LINUX', 'MYSQL', 'SPARK', 'C / C++', 'HTML', 'JAVA', 'OBJECTIVEC', 'PYTHON', 'SQL', 'SWIFT', 'AGILE', 'AWS', 'C++', 'VM웨어', 'DEVOPS', 'JENKINS', 'MAC', 'PMP', 'CITRIX', 'CISA', 'OPENSTACK', 'XAMARIN', 'XEN', '영어 실력', 'OSS', 'KUBERNETES']"
127924,"['GIT', 'DJANGO', 'FLASK', 'IOS', 'MYSQL', 'REACT', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SWIFT', 'TYPESCRIPT', 'AWS', 'SPRING FRAMEWORK', 'REACT NATIVE', 'NEXT.JS']"
155383,"['GIT', 'MONGODB', 'NODE.JS', 'AWS', 'NODEJS', 'KUBERNETES']"
149070,"['SLACK', '품질 관리', '재고 관리', '생산 계획', '3D 모델링', '회로 설계', '회로 분석', '구매 관리', 'NOTION']"
157760,"['GIT', 'ANDROID', 'IOS', 'MYSQL', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'NODE.JS', 'PHP', 'PYTHON', 'SWIFT', 'TYPESCRIPT', 'AWS', 'PRODUCT MANAGEMENT ', 'SPRING FRAMEWORK', 'QA 엔지니어링']"
135815,"['LINUX', 'PYTHON', 'SQL', 'DOCKER']"
142171,"['LINUX', 'JAVA', 'PYTHON', 'C++', '검증', 'SOC', 'ASIC', 'RTL 설계']"
88428,"['JAVA', 'WEBSPHERE MQ']"
146365,"['REACT', 'CSS', 'JAVASCRIPT', 'HTML5', 'RESTFUL API']"
159068,"['GIT', 'GITHUB', 'LINUX', 'MYSQL', 'C / C++', 'HTML', 'JAVASCRIPT', 'PYTHON', 'SQL', 'AWS', 'SPRING FRAMEWORK']"
154370,"['GITHUB', 'GRAPHQL', 'AWS', 'REACT NATIVE']"
158851,"['GIT', 'PYTHON', 'AWS', 'KUBERNETES']"
152294,
84866,"['GIT', 'SQL', 'AWS', 'NOSQL', 'SPRING FRAMEWORK']"
159590,"['DJANGO', 'FLASK', 'LINUX', 'MYSQL', 'ORACLE', 'NOSQL']"
119447,
150329,
157039,"['NLP', 'ML']"
29057,"['IOS', 'SWIFT', 'MVVM']"
161121,"['GITHUB', 'REACT', 'NODE.JS', 'TYPESCRIPT', 'AWS', 'FIGMA', 'NEXT.JS']"
161474,
53672,"['GIT', 'GITHUB', 'MYSQL', 'PHP', 'PYTHON', 'AWS', 'DOCKER']"
79785,"['GIT', 'GITHUB', 'REACT', 'JAVASCRIPT', 'NODE.JS', 'TYPESCRIPT', 'NODEJS', 'REACT.JS']"
140476,"['CONFLUENCE', 'GITHUB', 'JIRA', 'REACT', 'VUEJS', 'JAVA', 'DOCKER', 'POSTGRESQL', 'JSP', 'INTELLIJ IDEA']"
148613,"['CONFLUENCE', 'GIT', 'GITHUB', 'JIRA', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'GO', 'DOCKER', 'GOLANG', 'NEXT.JS']"
161825,
85274,"['GIT', 'DJANGO', 'FLASK', 'MYSQL', 'REACT', 'CSS', 'HTML', 'JAVA', 'JAVASCRIPT', 'NODE.JS', 'PYTHON', 'AWS', 'DOCKER', 'POSTGRESQL', 'REACT.JS', 'REACT NATIVE']"
164015,
101585,
153057,"['GIT', 'GITHUB', 'ANDROID', 'FIREBASE', 'LINUX', 'MYSQL', 'REACT', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'SQL', 'AWS', 'DOCKER', 'SPRING FRAMEWORK', 'JPA', 'SPRING BOOT', 'FLUTTER']"
164404,"['REACT', 'TYPESCRIPT']"
145445,"['DELPHI', 'JAVA', 'SQL', 'ERP 소프트웨어']"
110902,"['IOS', 'SWIFT', 'MVVM']"
159919,"['SQL', 'AWS', 'TCP', '서버', 'IP', 'API']"
73509,"['GIT', 'GITHUB', 'DJANGO', 'FLASK', 'LINUX', 'MYSQL', 'PYTORCH', 'JAVASCRIPT', 'PYTHON', 'AWS', 'DOCKER', 'FLUTTER']"
147328,"['ANDROID', 'KOTLIN']"
142686,"['BITBUCKET', 'CONFLUENCE', 'GIT', 'JIRA', 'MONGODB', 'REACT', 'REDIS', 'JAVA', 'KOTLIN', 'JENKINS', 'NOSQL', 'DOCKER', 'RDBMS', 'SPRING BOOT', 'FIGMA', 'KUBERNETES']"
35039,"['GIT', 'DJANGO', 'EXPRESSJS', 'LINUX', 'MONGODB', 'REACT', 'NODE.JS', 'AWS', 'DOCKER', 'POSTGRESQL', 'ROS', 'VUE.JS']"
110492,
148933,
120587,"['AZURE', 'HADOOP', 'JAVA', 'JAVASCRIPT', 'PYTHON', 'SCALA', 'AWS']"
133037,"['ANDROID', 'LINUX', 'C', 'C++', 'DEBUGGING', 'EMBEDDED LINUX', 'KERNEL PROGRAMMING']"
159350,
155026,['LINUX']
157300,['IOS']
157550,"['GIT', 'ANDROID', 'IOS', 'MYSQL', 'PYTORCH', 'REACT', 'TENSORFLOW', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SWIFT', '딥 러닝', 'AWS', '신호 처리', '인공 지능', 'JPA', 'SPRING BOOT', 'ML']"
143064,
82150,
133280,"['GITHUB', 'LINUX', 'DOCKER', 'POSTGRESQL', 'SPRING FRAMEWORK', 'GRADLE', 'SPRING BOOT']"
110638,"['MYSQL', 'REACT', 'NEXT.JS']"
163729,"['GITHUB', 'AMAZON WEB SERVICE', 'REACT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'POSTGRESQL', 'NEXT.JS']"
77145,"['GIT', 'JAVASCRIPT', 'HTML5', 'SEO', 'CSS3']"
160614,"['CSS', 'HTML', 'HTML5', 'CSS 자바 스크립트']"
115429,"['REACT', 'C#', 'JAVA', 'JAVASCRIPT', 'TYPESCRIPT', 'UNITY3D']"
152228,
82664,
115314,"['MYSQL', 'NODE.JS', 'PHP', 'CODEIGNITER', 'VUE.JS']"
136976,"['GITHUB', 'GITLAB', 'JIRA', 'ANDROID', 'LINUX', 'MYSQL', 'CSS', 'HTML', 'JAVASCRIPT', 'NODE.JS', 'PHP', 'C', 'AWS', 'C++', 'DOCKER', 'BOOTSTRAP', 'EMBEDDED LINUX', 'QT', 'ORCAD', 'PADS', 'KUBERNETES', 'VUE.JS']"
158805,
107552,
159406,
151179,['LINUX']
149301,
116809,"['SKETCH', 'CONFLUENCE', 'JIRA', 'SLACK', 'ADOBE XD', 'FIGMA', 'NOTION']"
163886,"['GIT', 'GITHUB', 'REACT', 'JAVASCRIPT', 'TYPESCRIPT', 'DOCKER', 'VUE.JS']"
151562,"['ORACLE', 'JAVA', 'TABLEAU', '인프라', 'NEXACRO']"
131069,"['서비스 디자인', 'ANDROID', 'IOS', 'REACT', 'JAVASCRIPT', 'PYTHON', '브랜딩', 'AWS', 'NOSQL', 'DOCKER', '그래픽 디자인', 'ADOBE PHOTOSHOP', 'SPRING FRAMEWORK', 'ADOBE ILLUSTRATOR', 'UI 디자인', 'FIGMA']"
123298,"['GIT', 'LINUX', 'C / C++', 'PYTHON', 'C++', 'PCB 디자인', 'RTL 설계', 'RTL 코딩', 'PCB 레이아웃 설계', 'FPGA 프로토 타이핑']"
111905,
47118,
154462,"['ANDROID', 'LINUX', 'EMBEDDED LINUX']"
163187,"['REACT', 'JAVASCRIPT', 'TYPESCRIPT']"
165099,"['ORACLE', 'JAVA', 'JQUERY', 'SPRING BOOT']"
117434,"['ORACLE', 'STRUTS', 'JAVASCRIPT', 'SQL', 'SPRING FRAMEWORK', 'JPA']"
138608,
161665,"['MYSQL', 'JAVA', 'KOTLIN', 'RUST', 'SCALA', 'AWS', 'GO', 'GOLANG', 'APACHE KAFKA', 'SPRING BOOT', 'KUBERNETES']"
151609,"['GIT', 'REACT', 'JAVA', 'JAVASCRIPT', 'SQL', 'MAVEN', 'SPRING FRAMEWORK', 'GRADLE', 'JPA', 'SPRING BOOT']"
112465,"['GIT', 'JAVASCRIPT', 'AWS', 'REACT NATIVE', 'FLUTTER']"
162453,"['ORACLE', 'C#', 'CSS', 'HTML', 'JAVA', 'JAVASCRIPT', 'PLC', 'POSTGRESQL', 'MES', 'MSSQL']"
69783,"['ANDROID', 'IOS', 'LINUX', 'MYSQL', 'REACT', 'OPENGL', 'WEBGL', 'ASP', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'OBJECTIVEC', 'SQL', 'SWIFT', '유지보수', 'AWS', 'C++', '운영체제', 'API', 'WINDOWS 서버', 'VPN', 'CCNA', 'MAC', 'TOMCAT', 'DB2', 'CCNP', 'IPS', '프로젝트 납품', 'SPRING FRAMEWORK', '솔루션 개발', 'IOS 개발', '프로젝트 관리', 'WINDOWS 8', 'ANDROID STUDIO', 'FLUTTER', 'WEBRTC']"
139210,"['SPARK', 'JAVA', 'PYTHON', 'SPRING BOOT']"
163420,"['GIT', 'GITHUB', 'MONGODB', 'MYSQL', 'REDIS', 'NODE.JS', 'SQL', 'TYPESCRIPT', 'AWS', 'HTTP', 'DOCKER']"
146565,"['GIT', 'JAVA', 'KOTLIN', 'AWS', 'SPRING FRAMEWORK', 'SPRING BOOT', 'RESTFUL API']"
130116,
157116,"['CONFLUENCE', 'GIT', 'GITHUB', 'JIRA', 'AGILE']"
142570,"['GRAPHQL', 'JAVA', 'KOTLIN', 'PYTHON', 'TYPESCRIPT', 'AWS', 'SPRING FRAMEWORK', 'REACT.JS', 'NEXT.JS']"
149934,
158146,"['JAVA', 'RDBMS', 'SPRING FRAMEWORK']"
154799,
147309,"['GIT', 'SLACK', 'UNREAL ENGINE', 'FIGMA', 'NOTION']"
146120,"['GIT', 'LINUX', 'C / C++', 'AGILE', 'SVN']"
157736,"['GITHUB', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'REACT.JS', 'NEXT.JS']"
163695,"['C', 'C++', 'EMBEDDED LINUX']"
138965,"['GIT', 'DJANGO', 'PYTHON', 'TYPESCRIPT', 'AWS']"
154696,"['GIT', 'PYTHON', 'SQL', 'AWS', 'GCP']"
99373,
131704,"['GIT', 'MATLAB', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'C', 'C++', 'UI 디자인', 'REACT.JS']"
121097,"['GIT', 'MYSQL', 'REACT', 'NODE.JS', 'TYPESCRIPT', 'POSTGRESQL', 'ORM']"
147904,"['ANDROID', '.NET', 'IOS', 'LINUX', 'MYSQL', 'SPARK', 'C / C++', 'HTML', 'JAVA', 'OBJECTIVEC', 'PYTHON', 'SQL', 'SWIFT', 'AGILE', 'AWS', 'C++', 'VM웨어', 'DEVOPS', 'JENKINS', 'MAC', 'PMP', 'CITRIX', 'CISA', 'OPENSTACK', 'XAMARIN', 'XEN', '영어 실력', 'OSS', 'KUBERNETES']"
164711,"['DJANGO', 'REDIS', 'PYTHON', 'AWS', 'DOCKER', 'POSTGRESQL', 'NGINX']"
88771,"['REACT', 'CSS', 'TYPESCRIPT']"
165186,"['NODE.JS', 'TYPESCRIPT', 'DOCKER', 'RDBMS', 'NODEJS', '백엔드 개발', 'NEST.JS', 'RESTFUL API']"
88486,"['JAVA', '유지보수', 'DOCKER', 'SPRING BOOT']"
143032,
155470,"['LINUX', 'PYTHON', 'AWS', 'DOCKER', 'BASH', 'NODEJS', 'KUBERNETES']"
121215,
144962,"['JAVA', 'KOTLIN', '안드로이드 개발', '안드로이드 SDK']"
162405,"['KOTLIN', 'FLUTTER', 'WEBRTC', 'COROUTINE', 'RESTFUL API']"
58729,"['FIREBASE', 'NODE.JS', 'TYPESCRIPT', 'AWS', 'DOCKER', 'REACT NATIVE', 'KUBERNETES']"
56549,
107009,
118713,"['VUEJS', 'CSS', 'JAVASCRIPT', 'TYPESCRIPT', 'REACT.JS']"
134631,['임베디드 시스템']
162186,
163950,"['DJANGO', 'REACT', 'PYTHON', 'TYPESCRIPT', 'NEXT.JS', 'FASTAPI']"
155337,"['ERP 소프트웨어', 'EAI']"
113774,
156818,
97394,"['GIT', 'GITHUB', 'LINUX', 'REACT', 'C / C++', 'PYTHON', 'RUST', 'TYPESCRIPT', 'AWS', 'C++', 'DOCKER', 'SPRING BOOT', 'KUBERNETES', 'NEXT.JS']"
49195,"['GIT', 'GITLAB', 'LINUX', 'MYSQL', 'PYTHON', 'AWS', 'DOCKER']"
126737,"['GIT', 'AWS', 'SPRING FRAMEWORK']"
20066,
154435,"['GIT', 'SWIFT', 'XCODE']"
156922,"['JAVASCRIPT', 'PYTHON', 'SQL']"
147419,
132031,"['GIT', 'LINUX', 'MYSQL', 'ORACLE', 'HTML', 'JAVA', 'JAVASCRIPT', 'PYTHON', 'SVN', 'SPRING FRAMEWORK', 'MSSQL']"
39622,
83498,"['MONGODB', 'REDIS', 'SQL', 'SHELL SCRIPTING', 'POSTGRESQL', 'CENTOS']"
141395,"['IOS', 'JAVASCRIPT', 'OBJECTIVEC', 'REST', 'JQUERY', 'SPRING FRAMEWORK']"
153474,"['JAVA', 'RDBMS', 'SPRING FRAMEWORK']"
151721,
135515,
114981,"['LINUX', 'C', 'C++']"
160857,"['LINUX', 'REACT', 'JAVA', 'JAVASCRIPT', 'JQUERY', 'API', 'HTML5', 'SPRING FRAMEWORK', 'SPRING BOOT', 'VUE.JS']"
138338,
99326,
164640,"['KOTLIN', 'FLUTTER', 'WEBRTC', 'COROUTINE', 'RESTFUL API']"
45157,
128813,"['JAVA', 'RDBMS', 'SPRING FRAMEWORK']"
36056,
57545,"['GIT', 'GITHUB', 'ANDROID', 'IOS', 'MONGODB', 'MYSQL', 'REACT', 'REDIS', 'JAVA', 'KOTLIN', 'NODE.JS', 'PHP', 'SWIFT', 'TYPESCRIPT', 'AWS', 'C++', 'DOCKER', 'SPRING FRAMEWORK', 'REACT.JS', 'REACT NATIVE']"
157611,"['ANDROID', 'LINUX', 'EMBEDDED LINUX']"
147933,"['LINUX', 'PYTHON', 'C++', 'ROS']"
147252,"['LINUX', 'C / C++']"
72109,"['LINUX', 'C#', 'PHP', 'PYTHON', 'WINDOWS 서버', 'BASH', 'IPS']"
159260,"['DJANGO', 'REACT', 'PYTHON', 'AWS', 'GO', 'DOCKER', 'FASTAPI']"
50698,
154421,"['HTML', 'JAVASCRIPT', 'ES6']"
134483,
85633,
135545,"['JIRA', 'JAVA', 'JQUERY', 'JENKINS', 'SPRING FRAMEWORK', 'INTELLIJ IDEA', 'VUE.JS']"
132403,"['LINUX', 'JAVA', 'SQL']"
118859,"['GIT', 'ANDROID', 'JAVA', 'KOTLIN']"
164014,
125754,"['LINUX', 'C / C++', 'PERL', 'PYTHON', 'FPGA', 'SOC', 'VERILOG', 'EMBEDDED LINUX', 'EDA', 'FPGA 프로토 타이핑']"
86624,"['GIT', 'GITHUB', 'LINUX', 'C / C++', 'PYTHON', 'ROS']"
111793,
139297,
154457,['PYTHON']
147331,"['ANDROID', 'KOTLIN']"
129740,"['GITHUB', 'UNREAL ENGINE', 'C / C++', 'C#', 'HTML', 'PYTHON', 'REVIT', 'SKETCHUP', 'RHINO 3D']"
157100,"['CONFLUENCE', 'GIT', 'JIRA', 'KOTLIN', 'NODE.JS', 'TYPESCRIPT', 'JENKINS', 'SPRING BOOT', 'NOTION', 'NEST.JS']"
117540,
162522,"['PYTORCH', 'REACT', 'REDIS', 'RUBY ON RAILS', 'AWS', 'POSTGRESQL', 'NGINX', 'NEXT.JS']"
156439,
161894,"['GITHUB', 'PYTHON', 'AWS']"
159307,"['BITBUCKET', 'CONFLUENCE', 'GIT', 'JIRA', 'LINUX', 'PYTORCH', 'SCIKIT-LEARN', 'TENSORFLOW', 'C#', 'PYTHON', 'GPU', 'CUDA', 'NUMPY', 'SCIPY']"
161809,
163587,['SQL']
158335,"['GIT', 'PYTHON', 'AWS', 'API', 'QA 엔지니어링']"
127077,"['LINUX', 'C / C++', 'JAVA', 'PERL', 'PYTHON', 'SHELL', '딥 러닝', 'DEVOPS', 'JENKINS', 'BASH', 'FPGA', 'SOC', 'VERILOG', 'VHDL', 'RTL 설계', 'RTL 코딩', 'RTL 검증']"
162995,"['소프트웨어 개발', '개발', 'AUTOCAD', '설계']"
75007,"['GITHUB', 'ANDROID', 'IOS', 'LINUX', 'PYTORCH', 'REACT', 'TENSORFLOW', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SWIFT', 'AWS', 'DOCKER', 'POSTGRESQL']"
142792,
121613,
159336,
137817,"['GIT', 'MYSQL', 'JAVA', 'JAVASCRIPT', 'PHP', 'AWS', 'API', 'POSTGRESQL', 'API 개발']"
158535,['JAVASCRIPT']
140552,"['REACT', 'VUEJS', 'NODE.JS']"
94946,"['PMO', 'SOC']"
96150,"['PYTHON', 'SQL', 'GOOGLE ANALYTICS']"
146635,"['ANDROID', 'KOTLIN']"
126609,
162322,
143364,
149439,"['GIT', 'ANDROID', 'IOS', 'MYSQL', 'PYTORCH', 'REACT', 'TENSORFLOW', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SWIFT', '딥 러닝', 'AWS', '신호 처리', '인공 지능', 'JPA', 'SPRING BOOT', 'ML']"
120494,
134771,
150592,
74933,"['GIT', 'GITHUB', 'IOS', 'MYSQL', 'CSS', 'HTML', 'JAVASCRIPT', 'SWIFT', 'MVVM', 'AWS', 'JQUERY', 'SPRING FRAMEWORK', '안드로이드 개발', 'IOS 개발', 'POP 디스플레이']"
149415,"['GITHUB', 'DJANGO', 'FIREBASE', 'PYTHON', 'GOOGLE ANALYTICS', 'AWS', 'FLUTTER']"
165011,
147806,"['GIT', 'SQL', 'SWIFT', 'AWS', 'NOSQL']"
94810,
109332,"['IOT', 'C', 'C++', 'API', 'API 개발']"
40436,
1346,
126840,"['GITHUB', 'AMAZON WEB SERVICE', 'REACT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'POSTGRESQL', 'NEXT.JS']"
127430,"['GIT', 'GITHUB', 'ANDROID', 'IOS', 'HTML', 'JAVASCRIPT', 'SQL', 'AWS']"
162097,"['JAVASCRIPT', 'NODE.JS', 'TYPESCRIPT', 'POSTGRESQL']"
158601,['PYTHON']
160320,"['FIREBASE', 'REACT', 'CSS', 'HTML', 'JAVASCRIPT', 'OBJECTIVEC', 'SWIFT', 'MVC', 'MVVM', 'API', 'HTML5']"
158347,
151738,
63691,
136210,"['GIT', 'ANDROID', 'IOS', 'MYSQL', 'AWS', 'NODEJS', 'REACT.JS', 'REACT NATIVE', 'AMPLITUDE', 'NEXT.JS', 'NEST.JS']"
156967,
99042,"['GIT', 'PYTHON', 'SQL', 'AWS']"
163809,"['C / C++', '의료 장비', '의료 기기', '임베디드 시스템', 'PCB 디자인', '의료 영상', 'WINDOWS 서비스', '제어 시스템 설계', 'EMC STORAGE', 'PCB 레이아웃 설계', 'EMC 규정 준수']"
29701,
140643,
154554,"['ANDROID', 'KOTLIN']"
147676,
151898,
142254,"['SPARK', 'JAVA', 'PYTHON', 'SPRING BOOT']"
58151,"['LINUX', 'PYTHON', 'SHELL', 'WINDOWS 서버', 'AIX']"
99927,"['ORACLE', 'JAVA', 'POSTGRESQL', 'SPRING FRAMEWORK', 'SPRING BOOT', 'RESTFUL API']"
112613,"['CONFLUENCE', 'GIT', 'JIRA', 'ANGULARJS', '.NET', '.NET CORE', 'ORACLE', 'PYTORCH', 'REACT', 'VUEJS', 'WEB SOCKET', 'OPENGL', 'UNREAL ENGINE', 'WEBGL', 'ASP .NET', 'C#', 'JAVA', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'C++', 'POSTGRESQL', 'ENTITY FRAMEWORK', 'SPRING FRAMEWORK', 'ORM', 'JPA', 'SVG', 'UNITY3D']"
121823,"['GIT', 'GITHUB', 'DJANGO', 'PYTHON', 'AWS', 'REST', 'API', 'EC2']"
93643,
148774,"['LINUX', 'JAVA', 'KOTLIN', 'SWIFT', 'C', 'C++']"
79953,
128498,"['ANDROID', 'IOS', 'FLUTTER']"
124073,"['JIRA', 'JAVA', 'JQUERY', 'JENKINS', 'SPRING FRAMEWORK', 'INTELLIJ IDEA', 'VUE.JS']"
157037,
114178,"['GIT', 'GITHUB', 'PYTORCH', 'TENSORFLOW', 'PYTHON', 'SQL', 'AWS', 'DOCKER', 'POSTGRESQL', 'KUBERNETES']"
59658,
134855,"['GITHUB', 'JIRA', 'SLACK', 'PYTORCH', 'DOCKER']"
164891,"['AJAX', 'MYSQL', 'JAVA', 'SQL', 'SERVLETS']"
150765,"['GIT', 'LINUX', 'MYSQL', 'JAVA', 'SQL', 'AWS', 'SPRING FRAMEWORK', 'SPRING BOOT', 'RESTFUL API']"
156443,
98964,"['CONFLUENCE', 'GIT', 'GITHUB', 'JIRA', 'MYSQL', 'REACT', 'JAVA', 'JAVASCRIPT', 'AWS', 'REST', 'JQUERY', 'HTML5', 'CSS3', 'RDBMS', 'SPRING FRAMEWORK', 'ORM', 'JPA', '프론트엔드 개발자', '백엔드 개발', 'SPRING BOOT']"
138484,"['LINUX', 'JAVA', 'PYTHON', 'AWS', 'UNIX', 'DEVOPS', 'KUBERNETES']"
143386,"['GIT', 'GITHUB', 'ANDROID', 'MYSQL', 'C / C++', 'C#', 'C++', 'PROCESSING', 'PRODUCT MANAGEMENT ', 'MULTI TASKING', '애자일 방법론', 'WPF', '애자일 프로젝트 관리']"
147325,"['ANDROID', 'KOTLIN']"
149819,"['C#', 'CSS', 'HTML', 'JAVASCRIPT', 'JQUERY']"
99171,"['LINUX', 'MYSQL', 'JAVA', 'JAVASCRIPT', 'POSTGRESQL', 'SPRING FRAMEWORK', 'MSSQL']"
159192,
163787,"['ZEPLIN', 'GIT', 'GITHUB', 'DJANGO', 'MYSQL', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'NEST.JS']"
82741,
163627,"['GIT', 'LINUX', 'MYSQL', 'KOTLIN', 'SQL', 'AWS', 'DOCKER', 'SPRING FRAMEWORK', 'ORM', 'JPA']"
163898,"['GITHUB', 'GITLAB', 'JIRA', 'ANDROID', 'LINUX', 'MYSQL', 'CSS', 'HTML', 'JAVASCRIPT', 'NODE.JS', 'PHP', 'C', 'AWS', 'C++', 'DOCKER', 'BOOTSTRAP', 'EMBEDDED LINUX', 'QT', 'ORCAD', 'PADS', 'KUBERNETES', 'VUE.JS']"
138115,"['GIT', '.NET', 'C#', 'PYTHON', 'AR']"
109020,"['REACT', 'SPRING FRAMEWORK']"
59166,"['GIT', 'LINUX', 'MYSQL', 'JAVA', 'SQL', 'AWS', 'SPRING FRAMEWORK', 'SPRING BOOT', 'RESTFUL API']"
164997,"['GITHUB', 'ETHEREUM', 'LINUX', 'MYSQL', 'JAVASCRIPT', 'SQL', 'BLOCKCHAIN', 'AWS', 'DOCKER']"
156461,
127347,"['GIT', 'ORACLE', 'CSS', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'SWIFT', 'DEVOPS', 'HTML5', 'SPRING FRAMEWORK', 'REACT NATIVE']"
161297,"['GIT', 'REACT', 'NEXT.JS']"
164851,"['ANDROID', 'JAVA', 'KOTLIN', '안드로이드 개발', 'FLUTTER']"
148595,
123265,"['MYSQL', 'REDIS', 'C#', 'DATA ANALYSIS', 'AWS', 'ELASTICSEARCH']"
75898,
126431,"['JAVA', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'GO', 'C++', 'SPRING FRAMEWORK']"
153966,"['LINUX', 'PYTHON']"
162178,
